FID,OBJECTID,PNMM,Lat,Lon
2250,2706,-0.700000000000000,621999.899300000048243,9761138.450999999418855
2251,2707,-0.700000000000000,622000.209299999987707,9761132.450999999418855
2252,2708,-0.800000000000000,621989.079299999983050,9761355.071000000461936
2253,2709,-0.800000000000000,622002.219299999997020,9761309.721000000834465
2254,2710,-0.800000000000000,622007.259300000034273,9761256.141000000759959
2255,2711,-0.800000000000000,621984.229300000006333,9761544.671000000089407
2256,2712,-0.800000000000000,622005.069299999973737,9761341.841000000014901
2257,2713,-0.800000000000000,622002.149300000048243,9761108.641000000759959
2258,2714,-0.800000000000000,621993.669299999950454,9761472.690999999642372
2259,2715,-0.800000000000000,622003.099300000001676,9761316.391000000759959
2260,2717,-0.800000000000000,622001.709299999987707,9761114.251000000163913
2261,2718,-0.800000000000000,622003.429299999959767,9761100.510999999940395
2262,2719,-0.800000000000000,621998.439299999969080,9761164.591000000014901
2263,2720,-0.900000000000000,621992.699299999978393,9761467.260999999940395
2264,2721,-0.900000000000000,621988.829299999983050,9761409.301000000908971
2265,2722,-0.900000000000000,621990.079299999983050,9761345.790999999269843
2266,2723,-0.900000000000000,621987.119300000020303,9761534.391000000759959
2267,2724,-1.000000000000000,621999.239300000015646,9761150.290999999269843
2268,2725,-1.000000000000000,621988.639300000038929,9761433.971000000834465
2269,2726,-1.100000000000000,621990.809299999964423,9761449.260999999940395
2270,2727,-1.100000000000000,621985.019300000043586,9761539.731000000610948
2271,2728,-1.100000000000000,621997.279300000052899,9761345.030999999493361
2272,2729,-1.100000000000000,621983.999300000024959,9761394.801000000908971
2273,2730,-1.100000000000000,621985.999300000024959,9761423.440999999642372
2274,2731,-1.200000000000000,621987.819299999973737,9761414.290999999269843
2275,2732,-1.300000000000000,621987.139300000038929,9761429.171599999070168
2276,2733,-1.400000000000000,621991.019300000043586,9761444.210999999195337
2277,2734,-1.500000000000000,621990.509300000034273,9761439.210999999195337
2278,2735,-1.500000000000000,622005.389300000038929,9761334.241000000387430
2279,2736,-1.900000000000000,622003.399300000048243,9761329.561000000685453
2280,2737,-1.900000000000000,622003.869300000020303,9761321.430999999865890
2281,2738,0.600000000000000,622012.430000000051223,9761123.331000000238419
2282,2739,0.600000000000000,622011.959999999962747,9761130.001000000163913
2283,2740,0.500000000000000,622012.819999999948777,9761117.680999999865890
2284,2741,0.400000000000000,622011.089999999967404,9761143.301000000908971
2285,2742,0.400000000000000,622011.609999999986030,9761135.040999999269843
2286,2743,0.400000000000000,622013.189999999944121,9761112.380999999120831
2287,2745,0.300000000000000,622013.719999999972060,9761156.391599999740720
2288,2747,0.000000000000000,622012.719999999972060,9761105.850999999791384
2289,2748,-0.200000000000000,622012.759300000034273,9761181.751000000163913
2290,2750,-0.400000000000000,622013.429299999959767,9761175.700999999418855
2291,2751,-0.500000000000000,622015.199299999978393,9761101.450999999418855
2292,2752,-0.500000000000000,622012.989300000015646,9761168.801000000908971
2293,2753,-0.500000000000000,622011.379300000029616,9761198.130999999120831
2294,2754,-0.500000000000000,622014.739300000015646,9761208.801000000908971
2295,2755,-0.600000000000000,622011.779300000052899,9761191.020999999716878
2296,2756,-0.600000000000000,622011.719299999997020,9761163.801000000908971
2297,2757,-0.600000000000000,622011.559299999964423,9761204.510999999940395
2298,2758,-0.600000000000000,622012.389300000038929,9761234.161000000312924
2299,2759,-0.700000000000000,622007.919299999950454,9761104.180999999865890
2300,2760,-0.700000000000000,622011.429299999959767,9761215.930999999865890
2301,2761,-0.800000000000000,622016.999300000024959,9761268.171000000089407
2302,2762,-0.900000000000000,622013.229300000006333,9761239.360999999567866
2303,2763,-0.900000000000000,622014.799299999955110,9761305.610999999567866
2304,2764,-0.900000000000000,622015.879300000029616,9761255.801000000908971
2305,2765,-0.900000000000000,622008.599300000001676,9761338.190999999642372
2306,2766,-0.900000000000000,622011.069299999973737,9761309.440999999642372
2307,2767,-0.900000000000000,622011.749300000024959,9761258.700999999418855
2308,2768,-1.000000000000000,622014.979300000006333,9761249.561000000685453
2309,2769,-1.000000000000000,622015.219299999997020,9761299.930999999865890
2310,2770,-1.000000000000000,622015.619300000020303,9761294.760999999940395
2311,2771,-1.100000000000000,622014.159300000057556,9761244.540999999269843
2312,2772,-1.100000000000000,622013.129300000029616,9761314.091000000014901
2313,2773,-1.100000000000000,622016.259300000034273,9761289.561000000685453
2314,2774,-1.100000000000000,622016.429299999959767,9761261.221000000834465
2315,2775,-1.100000000000000,622017.219299999997020,9761273.331000000238419
2316,2776,-1.100000000000000,622011.519300000043586,9761228.581000000238419
2317,2777,-1.100000000000000,622011.269300000043586,9761221.040999999269843
2318,2778,-1.200000000000000,622016.919299999950454,9761284.450999999418855
2319,2779,-1.200000000000000,622010.589299999992363,9761321.100999999791384
2320,2780,-1.300000000000000,622017.219299999997020,9761279.341600000858307
2321,2781,-1.600000000000000,622008.629300000029616,9761326.311000000685453
2322,2782,-0.600000000000000,622006.019300000043586,9761087.270999999716878
2323,2783,-0.700000000000000,622004.649300000048243,9761094.391000000759959
2324,2786,0.400000000000000,622018.660000000032596,9761085.700999999418855
2325,2787,0.400000000000000,622017.739999999990687,9761090.950999999418855
2326,2788,-0.300000000000000,622016.559299999964423,9761095.831599999219179
2327,2789,0.400000000000000,621872.030000000027940,9761916.210999999195337
2328,2790,0.100000000000000,621880.819999999948777,9761923.301000000908971
2329,2791,0.000000000000000,621875.780000000027940,9761951.901000000536442
2330,2792,-0.100000000000000,621880.199299999978393,9761934.151000000536442
2331,2793,-0.200000000000000,621871.609300000010990,9761930.380999999120831
2332,2794,-0.300000000000000,621875.909300000057556,9761957.041600000113249
2333,2795,-0.300000000000000,621871.709299999987707,9761924.851600000634789
2334,2796,-0.300000000000000,621875.669299999950454,9761946.261600000783801
2335,2797,-0.300000000000000,621877.949299999978393,9761928.191600000485778
2336,2798,-0.300000000000000,621877.639300000038929,9761963.291600000113249
2337,2799,-0.300000000000000,621876.689299999969080,9761941.201600000262260
2338,2800,-0.500000000000000,621875.309299999964423,9761935.661000000312924
2339,2801,-0.700000000000000,621877.109300000010990,9761919.891000000759959
2340,2802,-0.800000000000000,621877.619300000020303,9761914.290999999269843
2341,2803,-0.900000000000000,621882.019300000043586,9761908.171000000089407
2342,2804,-0.900000000000000,621871.019300000043586,9761938.341000000014901
2343,2805,-1.000000000000000,621869.719299999997020,9761951.051000000908971
2344,2807,-1.100000000000000,621869.779300000052899,9761945.870999999344349
2345,2808,-1.100000000000000,621878.809299999964423,9761968.690999999642372
2346,2820,0.300000000000000,621888.010000000009313,9761976.201600000262260
2347,2821,0.200000000000000,621884.239999999990687,9761915.620999999344349
2348,2822,0.100000000000000,621886.849999999976717,9761911.280999999493361
2349,2824,-0.100000000000000,621884.429299999959767,9761972.540999999269843
2350,2826,-0.300000000000000,621890.829299999983050,9761980.491599999368191
2351,2827,-0.400000000000000,621905.209299999987707,9761887.331000000238419
2352,2828,-0.400000000000000,621900.239300000015646,9761891.780999999493361
2353,2829,-0.400000000000000,621892.609300000010990,9761891.010999999940395
2354,2830,-0.600000000000000,621897.359300000010990,9761886.561000000685453
2355,2831,-0.800000000000000,621894.649300000048243,9761985.231000000610948
2356,2833,-0.900000000000000,621904.059299999964423,9761882.251000000163913
2357,2834,-1.000000000000000,621885.689299999969080,9761904.540999999269843
2358,2835,-1.200000000000000,621890.029300000052899,9761895.911000000312924
2359,2836,-1.200000000000000,621896.799299999955110,9761989.821000000461936
2360,2842,0.900000000000000,621930.969999999972060,9761761.331000000238419
2361,2843,0.800000000000000,621928.689999999944121,9761677.471000000834465
2362,2845,0.800000000000000,621930.449999999953434,9761756.141000000759959
2363,2847,0.800000000000000,621928.579999999958090,9761682.471000000834465
2364,2849,0.700000000000000,621930.270000000018626,9761671.141000000759959
2365,2850,0.700000000000000,621925.699999999953434,9761725.581000000238419
2366,2851,0.700000000000000,621928.390000000013970,9761703.540999999269843
2367,2853,0.700000000000000,621926.260000000009313,9761719.421000000089407
2368,2854,0.700000000000000,621930.609999999986030,9761751.051000000908971
2369,2855,0.700000000000000,621930.989999999990687,9761653.760999999940395
2370,2857,0.600000000000000,621927.189999999944121,9761730.811000000685453
2371,2858,0.500000000000000,621927.380000000004657,9761714.491000000387430
2372,2859,0.500000000000000,621930.959999999962747,9761666.051000000908971
2373,2860,0.500000000000000,621931.630000000004657,9761659.030999999493361
2374,2861,0.400000000000000,621929.739999999990687,9761687.401000000536442
2375,2862,0.300000000000000,621931.359999999986030,9761745.991599999368191
2376,2863,0.300000000000000,621928.449999999953434,9761708.611600000411272
2377,2864,0.100000000000000,621929.780000000027940,9761735.151000000536442
2378,2865,0.100000000000000,621931.199999999953434,9761740.870999999344349
2379,2866,0.000000000000000,621929.390000000013970,9761694.901000000536442
2380,2867,0.000000000000000,621920.550000000046566,9762010.600999999791384
2381,2868,-0.100000000000000,621908.929299999959767,9761883.971000000834465
2382,2869,-0.100000000000000,621915.729300000006333,9761877.930999999865890
2383,2870,-0.100000000000000,621912.629300000029616,9762006.440999999642372
2384,2871,-0.100000000000000,621923.029300000052899,9761873.221000000834465
2385,2872,-0.100000000000000,621927.919299999950454,9761869.921000000089407
2386,2873,-0.200000000000000,621931.619300000020303,9761866.350999999791384
2387,2875,-0.400000000000000,621930.899300000048243,9761859.731000000610948
2388,2877,-0.500000000000000,621926.379300000029616,9761864.930999999865890
2389,2878,-0.600000000000000,621910.549299999955110,9761878.610999999567866
2390,2885,0.800000000000000,621952.050000000046566,9761653.491000000387430
2391,2888,0.800000000000000,621949.420000000041910,9761658.380999999120831
2392,2890,0.700000000000000,621941.920000000041910,9761828.411000000312924
2393,2891,0.700000000000000,621943.420000000041910,9761823.610999999567866
2394,2893,0.700000000000000,621953.329999999958090,9762018.231000000610948
2395,2895,0.700000000000000,621946.380000000004657,9761663.440999999642372
2396,2896,0.600000000000000,621944.770000000018626,9761818.471000000834465
2397,2902,0.500000000000000,621946.260000000009313,9761813.610999999567866
2398,2904,0.500000000000000,621935.069999999948777,9761848.481000000610948
2399,2906,0.400000000000000,621942.640000000013970,9761669.600999999791384
2400,2908,0.300000000000000,621940.699999999953434,9761616.231599999591708
2401,2909,0.300000000000000,621952.760000000009313,9761601.111600000411272
2402,2910,0.300000000000000,621943.989999999990687,9761610.411599999293685
2403,2913,0.100000000000000,621933.339999999967404,9761853.301000000908971
2404,2915,0.100000000000000,621946.939999999944121,9761605.930999999865890
2405,2918,0.100000000000000,621948.750000000000000,9761633.561000000685453
2406,2919,0.000000000000000,621939.660000000032596,9761737.130999999120831
2407,2920,0.000000000000000,621947.109999999986030,9761829.151000000536442
2408,2921,0.000000000000000,621947.270000000018626,9761808.540999999269843
2409,2922,0.000000000000000,621938.469999999972060,9761729.991000000387430
2410,2923,0.000000000000000,621940.689999999944121,9761743.091000000014901
2411,2924,0.000000000000000,621944.949999999953434,9761839.370999999344349
2412,2925,-0.100000000000000,621956.289299999945797,9761607.981000000610948
2413,2926,-0.100000000000000,621937.549299999955110,9761723.241000000387430
2414,2927,-0.100000000000000,621946.929299999959767,9761638.231000000610948
2415,2928,-0.100000000000000,621937.199299999978393,9761747.341000000014901
2416,2929,-0.100000000000000,621947.019300000043586,9761652.991000000387430
2417,2930,-0.100000000000000,621946.889300000038929,9761834.411000000312924
2418,2931,-0.100000000000000,621936.699299999978393,9761717.241000000387430
2419,2932,-0.200000000000000,621945.179299999959767,9761643.020999999716878
2420,2933,-0.200000000000000,621939.889300000038929,9761673.870999999344349
2421,2934,-0.200000000000000,621955.009300000034273,9761595.040999999269843
2422,2935,-0.200000000000000,621939.009300000034273,9761851.710999999195337
2423,2936,-0.200000000000000,621936.759300000034273,9761752.350999999791384
2424,2937,-0.200000000000000,621944.169299999950454,9761844.450999999418855
2425,2938,-0.300000000000000,621935.669299999950454,9761711.591600000858307
2426,2939,-0.300000000000000,621944.829299999983050,9761746.081599999219179
2427,2940,-0.300000000000000,621935.319299999973737,9762017.741599999368191
2428,2941,-0.300000000000000,621938.469299999997020,9761706.101600000634789
2429,2942,-0.300000000000000,621937.859300000010990,9761757.261600000783801
2430,2943,-0.300000000000000,621942.919299999950454,9762016.521600000560284
2431,2944,-0.300000000000000,621935.729300000006333,9761701.311599999666214
2432,2945,-0.300000000000000,621935.389300000038929,9761862.661599999293685
2433,2947,-0.400000000000000,621941.089299999992363,9761771.690999999642372
2434,2948,-0.400000000000000,621934.559299999964423,9761733.350999999791384
2435,2949,-0.400000000000000,621941.489300000015646,9761750.721000000834465
2436,2950,-0.400000000000000,621938.969299999997020,9761762.251000000163913
2437,2951,-0.400000000000000,621956.479300000006333,9761590.221000000834465
2438,2952,-0.400000000000000,621936.059299999964423,9761682.971000000834465
2439,2953,-0.500000000000000,621938.599300000001676,9761658.860999999567866
2440,2954,-0.500000000000000,621935.939299999969080,9761696.241000000387430
2441,2955,-0.500000000000000,621956.649300000048243,9761584.981000000610948
2442,2956,-0.500000000000000,621934.339299999992363,9761727.091000000014901
2443,2957,-0.500000000000000,621940.569299999973737,9761654.161000000312924
2444,2958,-0.500000000000000,621942.179299999959767,9761776.600999999791384
2445,2959,-0.500000000000000,621944.089299999992363,9761764.001000000163913
2446,2960,-0.500000000000000,621937.189299999969080,9761664.790999999269843
2447,2962,-0.500000000000000,621947.629300000029616,9761803.280999999493361
2448,2963,-0.600000000000000,621942.639300000038929,9761649.321000000461936
2449,2964,-0.600000000000000,621943.089299999992363,9761759.030999999493361
2450,2965,-0.600000000000000,621936.709299999987707,9761646.161000000312924
2451,2966,-0.600000000000000,621943.319299999973737,9761781.671000000089407
2452,2967,-0.600000000000000,621935.769300000043586,9761690.630999999120831
2453,2968,-0.600000000000000,621938.239300000015646,9761858.411000000312924
2454,2969,-0.700000000000000,621945.279300000052899,9761768.880999999120831
2455,2970,-0.700000000000000,621946.219299999997020,9761798.141000000759959
2456,2971,-0.700000000000000,621943.319299999973737,9761854.760999999940395
2457,2972,-0.800000000000000,621946.629300000029616,9761774.130999999120831
2458,2973,-0.900000000000000,621933.149300000048243,9761706.901000000536442
2459,2974,-1.000000000000000,621951.269300000043586,9761836.860999999567866
2460,2977,-1.000000000000000,621951.469299999997020,9761826.501000000163913
2461,2978,-1.100000000000000,621948.149300000048243,9761783.120999999344349
2462,2979,-1.100000000000000,621948.949299999978393,9761788.180999999865890
2463,2980,-1.200000000000000,621951.779300000052899,9761821.430999999865890
2464,2981,-1.400000000000000,621951.559299999964423,9761816.001000000163913
2465,2982,-1.400000000000000,621949.659300000057556,9761793.440999999642372
2466,2991,0.700000000000000,621963.569999999948777,9762021.151000000536442
2467,2996,0.300000000000000,621965.030000000027940,9761591.581599999219179
2468,2997,0.200000000000000,621962.880000000004657,9761596.811000000685453
2469,2999,0.000000000000000,621968.329999999958090,9762022.780999999493361
2470,3001,-0.100000000000000,621966.979300000006333,9761586.610999999567866
2471,3002,-0.200000000000000,621973.189299999969080,9762024.280999999493361
2472,3003,-0.900000000000000,621979.809299999964423,9762026.831000000238419
2473,3004,-0.400000000000000,622003.319299999973737,9762025.960999999195337
2474,3005,-0.600000000000000,621997.239300000015646,9762026.700999999418855
2475,3006,-0.800000000000000,621992.359300000010990,9762027.870999999344349
2476,3007,-0.900000000000000,622007.029300000052899,9762032.350999999791384
2477,3008,-0.900000000000000,621987.089299999992363,9762028.831000000238419
2478,3009,-1.000000000000000,621999.509300000034273,9762031.971000000834465
2479,3010,0.800000000000000,622032.520000000018626,9762034.471000000834465
2480,3011,0.000000000000000,622027.520000000018626,9762034.551000000908971
2481,3012,-0.100000000000000,622022.439299999969080,9762033.630999999120831
2482,3013,-0.100000000000000,622012.839299999992363,9762030.731000000610948
2483,3014,-0.400000000000000,622008.239300000015646,9762027.411000000312924
2484,3015,-0.500000000000000,622017.799299999955110,9762031.471000000834465
2485,3016,-0.900000000000000,622031.429299999959767,9762029.440999999642372
2486,3017,0.600000000000000,622037.530000000027940,9762033.680999999865890
2487,3018,0.300000000000000,622042.800000000046566,9762032.931600000709295
2488,3019,0.200000000000000,622047.939999999944121,9762032.081000000238419
2489,3020,0.000000000000000,622053.619999999995343,9762031.280999999493361
2490,3021,-0.900000000000000,622039.669299999950454,9762028.971000000834465
2491,3022,0.200000000000000,622072.209999999962747,9762030.651000000536442
2492,3023,0.100000000000000,622076.989999999990687,9762032.370999999344349
2493,3024,-0.200000000000000,622064.029300000052899,9762029.130999999120831
2494,3025,-0.300000000000000,622058.579299999983050,9762030.471599999815226
2495,3026,-0.500000000000000,622075.509300000034273,9762026.020999999716878
2496,3028,-0.300000000000000,622088.439299999969080,9762035.091600000858307
2497,3029,-0.400000000000000,622083.319299999973737,9762032.940999999642372
2498,3030,-0.500000000000000,622094.499300000024959,9762039.581000000238419
2499,3031,-0.500000000000000,622084.539299999945797,9762025.960999999195337
2500,3032,-0.700000000000000,622103.319299999973737,9762044.360999999567866
2501,3033,-0.700000000000000,622091.699299999978393,9762027.811000000685453
2502,3034,-0.800000000000000,622098.049299999955110,9762029.421000000089407
2503,3035,-0.900000000000000,622102.339299999992363,9762032.061000000685453
2504,3036,-1.200000000000000,622106.439299999969080,9762036.350999999791384
2505,3037,0.300000000000000,622131.890000000013970,9762060.841600000858307
2506,3038,0.000000000000000,622130.250000000000000,9762065.940999999642372
2507,3039,-0.200000000000000,622124.179299999959767,9762056.960999999195337
2508,3040,-0.400000000000000,622125.419299999950454,9762063.440999999642372
2509,3041,-0.600000000000000,622119.129300000029616,9762055.280999999493361
2510,3042,-1.000000000000000,622114.659300000057556,9762052.850999999791384
2511,3043,-1.400000000000000,622114.849300000001676,9762046.731000000610948
2512,3044,-1.400000000000000,622108.489300000015646,9762045.710999999195337
2513,3045,-1.500000000000000,622110.159300000057556,9762040.831000000238419
2514,3046,0.400000000000000,622143.949999999953434,9762074.530999999493361
2515,3047,0.300000000000000,622136.630000000004657,9762069.081599999219179
2516,3048,0.100000000000000,622141.729999999981374,9762069.630999999120831
2517,3049,-0.600000000000000,622135.829299999983050,9762063.921000000089407
2518,3050,0.900000000000000,622144.300000000046566,9762079.721000000834465
2519,3051,0.100000000000000,622154.109999999986030,9762093.981000000610948
2520,3052,-0.300000000000000,622151.519300000043586,9762089.261600000783801
2521,3053,-0.300000000000000,622148.459299999987707,9762082.801599999889731
2522,3069,2.010000000000000,621963.684600000036880,9762192.963300000876188
2523,3070,0.930000000000000,621769.273999999975786,9762578.377599999308586
2524,3071,1.520000000000000,621768.240800000028685,9762580.518999999389052
2525,3072,0.880000000000000,621759.682999999960884,9762483.307000000029802
2526,3073,0.750000000000000,621765.383999999961816,9762479.875000000000000
2527,3074,0.930000000000000,621769.273999999975786,9762578.377599999308586
2528,3075,1.520000000000000,621768.240800000028685,9762580.518999999389052
2529,3076,0.880000000000000,621759.682999999960884,9762483.307000000029802
2530,3078,1.200000000000000,622114.749799999990501,9762174.770999999716878
2531,3079,0.600000000000000,622126.339999999967404,9762153.930999999865890
2532,3080,0.600000000000000,622112.949999999953434,9762170.100999999791384
2533,3081,0.600000000000000,622129.939999999944121,9762150.321000000461936
2534,3082,0.500000000000000,622121.849999999976717,9762169.460999999195337
2535,3083,0.400000000000000,622124.400000000023283,9762162.421000000089407
2536,3084,-0.100000000000000,622132.429299999959767,9762158.010999999940395
2537,3085,0.200000000000000,622154.949999999953434,9762098.911000000312924
2538,3086,0.100000000000000,622134.250000000000000,9762147.610999999567866
2539,3087,0.100000000000000,622154.109999999986030,9762093.981000000610948
2540,3088,0.000000000000000,622152.979999999981374,9762104.841000000014901
2541,3089,-0.100000000000000,622150.719299999997020,9762115.231000000610948
2542,3090,-0.200000000000000,622151.829299999983050,9762128.120999999344349
2543,3091,-0.300000000000000,622151.519300000043586,9762089.261600000783801
2544,3092,-0.300000000000000,622149.159300000057556,9762134.731599999591708
2545,3093,-0.400000000000000,622150.829299999983050,9762110.231000000610948
2546,3094,-0.400000000000000,622135.729300000006333,9762154.210999999195337
2547,3095,-0.500000000000000,622151.499300000024959,9762122.751000000163913
2548,3096,-0.600000000000000,622143.999300000024959,9762133.780999999493361
2549,3097,-0.600000000000000,622146.749300000024959,9762129.280999999493361
2550,3098,-0.600000000000000,622147.229300000006333,9762139.721000000834465
2551,3099,-0.700000000000000,622138.269300000043586,9762144.411000000312924
2552,3100,-0.800000000000000,622141.709299999987707,9762138.301000000908971
2553,3101,-0.900000000000000,622143.349300000001676,9762144.571000000461936
2554,3102,-1.400000000000000,622138.999300000024959,9762150.200999999418855
2555,3103,1.300000000000000,621763.437799999956042,9762395.894600000232458
2556,3104,0.220000000000000,621760.317999999970198,9762393.950999999418855
2557,3105,0.130000000000000,621758.743000000016764,9762439.504599999636412
2558,3106,0.640000000000000,621750.457999999984168,9762344.895999999716878
2559,3107,1.300000000000000,621763.437799999956042,9762395.894600000232458
2560,3108,0.220000000000000,621760.317999999970198,9762393.950999999418855
2561,3109,0.130000000000000,621758.743000000016764,9762439.504599999636412
2562,3110,0.640000000000000,621750.457999999984168,9762344.895999999716878
2563,3111,2.270000000000000,621990.002100000041537,9763076.993899999186397
2564,3112,1.640000000000000,621988.934800000046380,9763080.422000000253320
2565,3113,0.900000000000000,621986.847999999998137,9763083.322000000625849
2566,3114,2.510000000000000,621982.479099999996834,9763085.885999999940395
2567,3118,2.000000000000000,621915.641100000008009,9763021.620999999344349
2568,3121,0.800000000000000,621910.795000000041910,9763026.229000000283122
2569,3123,0.710000000000000,621879.361000000033528,9763003.576999999582767
2570,3124,1.430000000000000,621881.346800000057556,9763000.706599999219179
2571,3125,0.620000000000000,621845.202000000048429,9762973.594000000506639
2572,3126,2.430000000000000,621808.172099999967031,9762944.680600000545382
2573,3127,0.500000000000000,621805.719000000040978,9762946.702999999746680
2574,3128,0.560000000000000,621762.496000000042841,9762914.346000000834465
2575,3129,2.290000000000000,621757.642100000055507,9762918.533999999985099
2576,3130,0.530000000000000,621758.890000000013970,9762916.918600000441074
2577,3132,0.730000000000000,621803.506999999983236,9762949.520600000396371
2578,3135,2.140000000000000,621724.219099999987520,9762884.080900000408292
2579,3136,0.670000000000000,621722.949000000022352,9762885.746999999508262
2580,3137,0.920000000000000,621683.358200000016950,9762856.145899999886751
2581,3138,1.600000000000000,621718.170799999963492,9762888.495999999344349
2582,3139,0.500000000000000,621719.128999999957159,9762887.178999999538064
2583,3140,2.350000000000000,621678.796100000035949,9762861.324599999934435
2584,3141,0.400000000000000,621681.121000000042841,9762858.696000000461936
2585,3142,2.220000000000000,621668.625899999984540,9762835.448499999940395
2586,3143,0.950000000000000,621675.055999999982305,9762838.837999999523163
2587,3144,0.930000000000000,621678.133000000030734,9762802.226600000634789
2588,3145,1.170000000000000,621642.350800000014715,9762785.394899999722838
2589,3146,1.230000000000000,621644.506799999973737,9762783.273600000888109
2590,3147,0.440000000000000,621689.912000000011176,9762796.449999999254942
2591,3148,0.460000000000000,621693.746000000042841,9762799.337700000032783
2592,3150,0.510000000000000,621707.863999999943189,9762759.153000000864267
2593,3151,0.510000000000000,621726.146399999968708,9762714.835200000554323
2594,3152,0.430000000000000,621725.045000000041910,9762713.330600000917912
2595,3153,1.250000000000000,621736.420799999963492,9762674.968000000342727
2596,3154,0.130000000000000,621738.435999999986961,9762676.711600000038743
2597,3155,1.640000000000000,621988.934800000046380,9763080.422000000253320
2598,3156,0.900000000000000,621986.847999999998137,9763083.322000000625849
2599,3157,2.510000000000000,621982.479099999996834,9763085.885999999940395
2600,3159,2.220000000000000,621946.105699999956414,9763047.825999999418855
2601,3160,0.960000000000000,621944.788599999970756,9763049.672100000083447
2602,3161,2.000000000000000,621915.641100000008009,9763021.620999999344349
2603,3164,0.800000000000000,621910.795000000041910,9763026.229000000283122
2604,3166,0.710000000000000,621879.361000000033528,9763003.576999999582767
2605,3167,1.430000000000000,621881.346800000057556,9763000.706599999219179
2606,3168,0.620000000000000,621845.202000000048429,9762973.594000000506639
2607,3169,2.430000000000000,621808.172099999967031,9762944.680600000545382
2608,3170,0.500000000000000,621805.719000000040978,9762946.702999999746680
2609,3171,0.560000000000000,621762.496000000042841,9762914.346000000834465
2610,3172,2.290000000000000,621757.642100000055507,9762918.533999999985099
2611,3173,0.530000000000000,621758.890000000013970,9762916.918600000441074
2612,3175,0.730000000000000,621803.506999999983236,9762949.520600000396371
2613,3178,2.140000000000000,621724.219099999987520,9762884.080900000408292
2614,3179,0.670000000000000,621722.949000000022352,9762885.746999999508262
2615,3180,0.920000000000000,621683.358200000016950,9762856.145899999886751
2616,3181,1.600000000000000,621718.170799999963492,9762888.495999999344349
2617,3182,0.500000000000000,621719.128999999957159,9762887.178999999538064
2618,3183,2.350000000000000,621678.796100000035949,9762861.324599999934435
2619,3184,0.400000000000000,621681.121000000042841,9762858.696000000461936
2620,3185,2.220000000000000,621668.625899999984540,9762835.448499999940395
2621,3186,0.950000000000000,621675.055999999982305,9762838.837999999523163
2622,3187,0.930000000000000,621678.133000000030734,9762802.226600000634789
2623,3188,1.170000000000000,621642.350800000014715,9762785.394899999722838
2624,3189,1.230000000000000,621644.506799999973737,9762783.273600000888109
2625,3190,0.440000000000000,621689.912000000011176,9762796.449999999254942
2626,3191,0.460000000000000,621693.746000000042841,9762799.337700000032783
2627,3193,0.510000000000000,621707.863999999943189,9762759.153000000864267
2628,3194,0.510000000000000,621726.146399999968708,9762714.835200000554323
2629,3195,0.430000000000000,621725.045000000041910,9762713.330600000917912
2630,3196,1.250000000000000,621736.420799999963492,9762674.968000000342727
2631,3197,0.130000000000000,621738.435999999986961,9762676.711600000038743
2632,3198,2.000000000000000,621668.882499999948777,9762858.385399999096990
2633,3199,2.000000000000000,621683.358200000016950,9762856.145899999886751
2634,3200,2.000000000000000,621678.796100000035949,9762861.324599999934435
2635,3201,2.000000000000000,621681.121000000042841,9762858.696000000461936
2636,3202,2.000000000000000,621683.358200000016950,9762856.145899999886751
2637,3203,0.900000000000000,621673.909600000013597,9762851.241699999198318
2638,3205,0.900000000000000,621679.730400000000373,9762797.002000000327826
2639,3206,1.000000000000000,621662.003299999982119,9762795.149900000542402
2640,3207,1.000000000000000,621664.119999999995343,9762789.328999999910593
2641,3210,2.100000000000000,621671.528300000005402,9762825.312400000169873
2642,3211,0.800000000000000,621676.026300000026822,9762829.810399999842048
2643,3212,2.050000000000000,621675.232500000041910,9762816.316600000485778
2644,3213,0.850000000000000,621683.434600000036880,9762817.904100000858307
2645,3215,1.400000000000000,621701.690900000045076,9762757.049799999222159
2646,3222,0.500000000000000,621755.322099999990314,9762635.526399999856949
2647,3223,0.500000000000000,621752.411599999992177,9762632.880599999800324
2648,3224,0.300000000000000,621749.501200000056997,9762643.199400000274181
2649,3225,0.300000000000000,621753.734500000020489,9762644.522299999371171
2650,3227,1.520000000000000,621762.465800000005402,9762581.551300000399351
2651,3228,0.900000000000000,621762.201200000010431,9762577.847200000658631
2652,3232,1.300000000000000,621769.874199999962002,9762514.346999999135733
2653,3234,0.900000000000000,621768.286700000055134,9762523.607499999925494
2654,3236,0.700000000000000,621765.376200000056997,9762438.940600000321865
2655,3237,0.300000000000000,621765.376200000056997,9762438.940600000321865
2656,3239,0.800000000000000,621759.290799999958836,9762343.690400000661612
2657,3241,1.200000000000000,621761.142899999977089,9762331.255000000819564
2658,3258,1.400000000000000,621791.635899999993853,9762236.236700000241399
2659,3262,1.500000000000000,621809.230699999956414,9762235.442999999970198
2660,3263,1.600000000000000,621828.413100000005215,9762231.474199999123812
2661,3264,1.400000000000000,621859.501700000022538,9762241.065400000661612
2662,3265,1.500000000000000,621844.288100000005215,9762235.112199999392033
2663,3267,1.000000000000000,621886.952200000057928,9762246.357100000604987
2664,3271,1.000000000000000,621934.577300000004470,9762223.536699999123812
2665,3272,1.200000000000000,621946.152899999986403,9762214.937699999660254
2666,3273,1.600000000000000,621956.074799999943934,9762205.015799999237061
